Point ID,area,equilibrium_x,equilibrium_y,equilibrium_z,lambda_equilibrium_x,lambda_equilibrium_y,lambda_equilibrium_z,lambda_stress_disp_xx,lambda_stress_disp_xy,lambda_stress_disp_xz,lambda_stress_disp_yy,lambda_stress_disp_yz,lambda_stress_disp_zz,Points_0,Points_1,Points_2,Points_Magnitude,pred_equilibrium_x,pred_equilibrium_y,pred_equilibrium_z,pred_stress_disp_xx,pred_stress_disp_xy,pred_stress_disp_xz,pred_stress_disp_yy,pred_stress_disp_yz,pred_stress_disp_zz,sdf,sigma_xx,sigma_xx__x,sigma_xy,sigma_xy__x,sigma_xy__y,sigma_xz,sigma_xz__x,sigma_xz__z,sigma_yy,sigma_yy__y,sigma_yz,sigma_yz__y,sigma_yz__z,sigma_zz,sigma_zz__z,stress_disp_xx,stress_disp_xy,stress_disp_xz,stress_disp_yy,stress_disp_yz,stress_disp_zz,true_equilibrium_x,true_equilibrium_y,true_equilibrium_z,true_stress_disp_xx,true_stress_disp_xy,true_stress_disp_xz,true_stress_disp_yy,true_stress_disp_yz,true_stress_disp_zz,u,u__x,u__y,u__z,v,v__x,v__y,v__z,w,w__x,w__y,w__z
584,0.000344161,-0.336655,0.375832,0.75544,0.0203254,0.0203254,0.0203254,0.0203254,0.0203254,0.0203254,0.0203254,0.0203254,0.0203254,0.412085,0.660644,-0.0760323,0.782334,-0.336655,0.375832,0.75544,0.286383,-0.199202,0.180908,0.0113027,-0.025866,-0.0839229,0.0203254,-13.0479,29.6786,4.53093,-15.5026,-43.1205,0.324013,-4.0308,13.7785,-1.88686,24.6705,-0.257702,3.62912,-9.54374,-0.0745908,-0.353753,0.286383,-0.199202,0.180908,0.0113027,-0.025866,-0.0839229,0,0,0,0,0,0,0,0,0,-0.0578737,-0.0467358,0.0336509,0.747001,0.0034008,0.0096664,0.00769406,-0.0481637,-0.35305,-0.741952,0.045328,0.0162793
585,0.000344161,-0.134311,0.0356922,0.302442,0.0263368,0.0263368,0.0263368,0.0263368,0.0263368,0.0263368,0.0263368,0.0263368,0.0263368,-0.213528,-0.642623,0.0275857,0.677731,-0.134311,0.0356922,0.302442,0.0944348,-0.0188883,0.0960178,0.0935794,-0.0137863,0.0288302,0.0263368,3.5066,3.03051,-1.22042,-7.33385,-14.5732,-2.09503,-19.8685,11.677,0.486052,13.3786,1.1355,19.3384,-6.08042,0.0271137,0.227662,0.0944348,-0.0188883,0.0960178,0.0935794,-0.0137863,0.0288302,0,0,0,0,0,0,0,0,0,0.00493832,0.0131168,-0.0132033,0.199841,-0.000837931,0.00081027,-0.00199025,-0.0120536,-0.0488756,-0.219831,0.0232708,-0.00460868
586,0.000344161,-0.121248,0.0687968,0.079279,0.0170524,0.0170524,0.0170524,0.0170524,0.0170524,0.0170524,0.0170524,0.0170524,0.0170524,-0.548466,0.802989,0.0829476,0.975954,-0.121248,0.0687968,0.079279,-0.0392674,-0.0339409,0.0498195,0.107944,-0.02854,-0.0327556,0.0170524,7.70136,13.0717,-0.3052,1.59549,-4.75888,0.20567,0.344036,-8.19162,0.210594,-0.696094,0.0238136,-0.407268,-0.968191,-0.00345868,-0.0160468,-0.0392674,-0.0339409,0.0498195,0.107944,-0.02854,-0.0327556,0,0,0,0,0,0,0,0,0,0.00473516,0.0291438,-0.00105066,0.0628574,-0.0011454,-0.00234075,-0.00757394,-0.0100431,-0.00563238,-0.0603025,0.00999582,-0.0093477
587,0.000344161,0.138785,-0.0494428,0.044815,0.0265633,0.0265633,0.0265633,0.0265633,0.0265633,0.0265633,0.0265633,0.0265633,0.0265633,-0.432821,-0.666304,-0.0734367,0.797927,0.138785,-0.0494428,0.044815,0.0129894,-0.0586088,0.0261421,-0.0240897,-0.0130973,0.0108902,0.0265633,-7.64811,-13.5641,0.952251,3.72973,9.58902,0.135506,-0.367229,3.8363,0.246209,-0.444683,-0.110918,0.132774,-3.2356,-0.00612329,0.18964,0.0129894,-0.0586088,0.0261421,-0.0240897,-0.0130973,0.0108902,0,0,0,0,0,0,0,0,0,-0.00823698,-0.0296277,0.006217,0.103779,-7.04266e-06,0.00271942,0.00965856,-0.00531875,-0.0153809,-0.102162,0.0040786,0.0085718
588,0.000344161,0.736841,-0.643196,1.90687,0.0241314,0.0241314,0.0241314,0.0241314,0.0241314,0.0241314,0.0241314,0.0241314,0.0241314,0.908216,0.286432,-0.0758686,0.95533,0.736841,-0.643196,1.90687,0.0528992,0.0637531,-0.01091,0.254247,0.0620441,-0.0512235,0.0241314,-1.25411,8.14881,1.58222,-4.67967,2.49949,-0.258581,-2.04917,-11.3851,2.9956,-7.454,0.300216,0.936053,12.7769,-0.113433,-0.793747,0.0528992,0.0637531,-0.01091,0.254247,0.0620441,-0.0512235,0,0,0,0,0,0,0,0,0,-0.0764451,-0.00817988,0.0134273,0.996189,0.00406256,0.00303243,0.0140754,-0.0660991,-0.81912,-0.998884,0.0697217,-0.00299711
589,0.000344161,-0.312447,0.0885961,1.20736,0.0123102,0.0123102,0.0123102,0.0123102,0.0123102,0.0123102,0.0123102,0.0123102,0.0123102,0.444203,0.892748,0.0876898,1.001,-0.312447,0.0885961,1.20736,-0.0828841,-0.038913,0.0169907,0.039592,-0.0158625,0.0333896,0.0123102,15.0925,-21.6132,-1.36712,1.04016,9.45612,-0.170071,-0.558567,12.4696,0.153879,-3.0801,-0.0196636,0.285965,1.95134,0.069613,-0.934753,-0.0828841,-0.038913,0.0169907,0.039592,-0.0158625,0.0333896,0,0,0,0,0,0,0,0,0,0.0632686,0.0573873,-0.00631717,0.733336,-0.00863045,-0.00774314,-0.0166935,-0.0926941,-0.360917,-0.734867,0.0923388,-0.0171459
590,0.000344161,-0.142495,0.00166873,0.110592,0.0133106,0.0133106,0.0133106,0.0133106,0.0133106,0.0133106,0.0133106,0.0133106,0.0133106,-0.548641,0.986689,-0.0196377,1.12914,-0.142495,0.00166873,0.110592,0.0636293,-0.0749696,0.170308,0.0339231,-0.0123158,0.00579214,0.0133106,-1.86604,-4.30065,0.0301694,-0.0474346,-1.97192,1.63219,-0.648645,6.41507,-0.00121143,0.0612676,-0.0083669,0.432562,-0.0155017,-0.0056179,0.105491,0.0636293,-0.0749696,0.170308,0.0339231,-0.0123158,0.00579214,0,0,0,0,0,0,0,0,0,-0.00193682,-0.00697029,-0.00188998,0.0659433,0.000236293,0.00144198,0.00220532,-0.0282631,-0.00187125,-0.0479183,0.0280562,0.00204263
591,0.000344161,0.334079,-0.0601821,0.540574,0.0648462,0.0648462,0.0648462,0.0648462,0.0648462,0.0648462,0.0648462,0.0648462,0.0648462,0.935154,0.595836,0.0165643,1.10897,0.334079,-0.0601821,0.540574,0.0734916,-0.0775942,-0.0645294,0.0340555,-0.0328856,0.0574423,0.0648462,0.189958,-6.14176,-0.195347,2.88899,0.370614,-1.31739,0.888926,5.43707,-0.244415,0.856794,1.15759,-2.13534,-3.6856,0.0864105,0.705837,0.0734916,-0.0775942,-0.0645294,0.0340555,-0.0328856,0.0574423,0,0,0,0,0,0,0,0,0,0.0146844,0.00109001,-0.00187045,0.942086,-0.00233956,-0.000858961,-0.00127904,-0.101738,-0.816103,-0.955905,0.112985,0.000492021
592,0.000344161,0.0484467,0.0182747,0.414156,0.0484748,0.0484748,0.0484748,0.0484748,0.0484748,0.0484748,0.0484748,0.0484748,0.0484748,0.799687,-0.931707,0.0515252,1.22892,0.0484467,0.0182747,0.414156,0.103974,-0.0649444,-0.0588531,0.027284,0.01019,0.0597111,0.0484748,3.33791,-18.3172,0.316466,-0.814724,4.07527,-0.947706,-0.87951,14.1935,-0.00123532,-0.076413,-0.0925231,-0.391737,0.872862,0.123147,0.857092,0.103974,-0.0649444,-0.0588531,0.027284,0.01019,0.0597111,0,0,0,0,0,0,0,0,0,0.0453135,0.012997,0.00167499,0.892284,0.00516042,0.00084023,-0.0040822,0.121845,-0.649293,-0.90235,-0.122668,-0.00329816
593,0.000344161,0.0997734,-0.00738093,0.0795712,0.0308953,0.0308953,0.0308953,0.0308953,0.0308953,0.0308953,0.0308953,0.0308953,0.0308953,-0.151504,-0.917112,-0.0691047,0.932107,0.0997734,-0.00738093,0.0795712,0.126259,0.0649052,-0.0302296,0.00822544,-0.00339174,-0.0157642,0.0308953,-12.5171,-14.6211,-0.662631,-1.47666,-2.24089,0.619612,-0.458912,16.7622,0.0814419,1.66807,-0.0128405,0.108226,-0.184032,-0.0194125,0.271115,0.126259,0.0649052,-0.0302296,0.00822544,-0.00339174,-0.0157642,0,0,0,0,0,0,0,0,0,-0.0191721,-0.0477199,-0.000338912,0.264901,-0.00366087,-0.00563835,0.0146826,0.0447711,-0.0608776,-0.259007,-0.0449334,0.0140584
594,0.000344161,0.617895,0.114866,3.39923,0.00741434,0.00741434,0.00741434,0.00741434,0.00741434,0.00741434,0.00741434,0.00741434,0.00741434,0.663879,-0.540556,-0.0925857,0.861109,0.617895,0.114866,3.39923,-0.605396,-0.0435637,-0.0557175,0.281196,-0.127629,0.183764,0.00741434,-6.39133,5.87808,-3.30709,10.2944,-3.25414,-0.0330592,-1.46211,-3.24184,-0.976206,-14.6658,0.0313715,1.37508,4.25651,-0.0523386,-3.3122,-0.605396,-0.0435637,-0.0557175,0.281196,-0.127629,0.183764,0,0,0,0,0,0,0,0,0,-0.083627,-0.0262602,-0.0239176,0.895822,-0.00790465,-0.00958895,0.00524839,0.0703946,-0.56716,-0.89671,-0.0713571,0.00938057
595,0.000344161,0.0312603,-0.0868759,0.970646,0.0134241,0.0134241,0.0134241,0.0134241,0.0134241,0.0134241,0.0134241,0.0134241,0.0134241,0.160857,-0.857755,-0.0865759,0.876991,0.0312603,-0.0868759,0.970646,0.105288,0.0636139,0.0180817,-0.033422,0.0549111,0.0234179,0.0134241,-18.9053,3.44575,-1.65067,-1.63355,-3.64192,-0.00769484,-0.808182,0.164906,-0.47142,-5.62138,0.0929939,0.605774,7.34181,-0.0383468,-0.768238,0.105288,0.0636139,0.0180817,-0.033422,0.0549111,0.0234179,0,0,0,0,0,0,0,0,0,-0.0451867,-0.0717079,-0.00606931,0.515364,-0.00596412,-0.00980124,0.0197678,0.058948,-0.183829,-0.51526,-0.057469,0.0222174
596,0.000344161,1.9767,3.21819,4.89432,0.0059431,0.0059431,0.0059431,0.0059431,0.0059431,0.0059431,0.0059431,0.0059431,0.0059431,0.723719,-0.39203,-0.0940569,0.828435,1.9767,3.21819,4.89432,-0.345522,-0.108353,0.118675,0.41254,0.178607,0.0296223,0.0059431,-1.85128,-37.3869,-1.93326,-14.2807,23.8515,0.057336,-1.42132,11.5587,-1.61047,-14.7932,0.150064,1.13513,25.8556,-0.0514905,-4.60813,-0.345522,-0.108353,0.118675,0.41254,0.178607,0.0296223,0,0,0,0,0,0,0,0,0,-0.0899105,-0.00704179,-0.0276845,0.943833,-0.00798398,0.00726842,-0.00204743,0.0635607,-0.632036,-0.942073,-0.060274,0.0038329
597,0.000344161,-0.0825815,-0.0804828,0.450093,0.0574523,0.0574523,0.0574523,0.0574523,0.0574523,0.0574523,0.0574523,0.0574523,0.0574523,0.857664,0.942548,0.0117887,1.27441,-0.0825815,-0.0804828,0.450093,-0.0148458,-0.0316306,-0.0124969,0.068957,-0.0183535,0.0609368,0.0574523,0.605138,-4.80754,-0.0413595,0.166966,0.731254,-1.40814,-1.75938,4.15887,-0.0115757,0.127412,0.15138,-1.16036,-0.213895,0.0724812,2.46965,-0.0148458,-0.0316306,-0.0124969,0.068957,-0.0183535,0.0609368,0,0,0,0,0,0,0,0,0,0.00983582,0.0020502,-0.000146506,0.902902,-0.00201942,-0.000583395,-0.000614353,-0.120238,-0.703199,-0.917108,0.121568,-0.000234169
598,0.000344161,0.108482,-0.035069,-0.0321054,0.0491118,0.0491118,0.0491118,0.0491118,0.0491118,0.0491118,0.0491118,0.0491118,0.0491118,-0.622418,-0.80687,0.0508882,1.02031,0.108482,-0.035069,-0.0321054,-0.02592,-0.0109523,-0.00139785,0.015844,0.0196078,0.00549805,0.0491118,3.99932,11.6569,0.2642,-0.808519,-2.44386,0.353333,0.0177083,-9.32157,0.327982,1.90306,0.0480888,-0.838165,-1.05947,0.120995,0.852562,-0.02592,-0.0109523,-0.00139785,0.015844,0.0196078,0.00549805,0,0,0,0,0,0,0,0,0,0.00146627,0.0147396,0.000848651,0.0390271,2.68277e-05,0.00168383,-0.00340824,0.00805722,-0.00169784,-0.0355077,-0.00738026,-0.0044949
599,0.000344161,-0.000734329,0.058212,0.646876,0.041019,0.041019,0.041019,0.041019,0.041019,0.041019,0.041019,0.041019,0.041019,0.773774,0.737466,0.058981,1.07054,-0.000734329,0.058212,0.646876,0.0538628,0.0499922,0.0247116,0.038151,-0.0136461,0.0340177,0.041019,4.13674,-19.1477,-1.20364,2.12426,4.05113,-0.815062,-0.591371,15.0973,-0.0778698,0.978044,0.205084,-0.784155,-3.16052,0.128854,0.72865,0.0538628,0.0499922,0.0247116,0.038151,-0.0136461,0.0340177,0,0,0,0,0,0,0,0,0,0.0521644,0.0159756,-0.00583028,0.901514,-0.00653527,-0.00570621,-0.00517601,-0.101581,-0.650039,-0.909418,0.103496,-0.00416306
600,0.000344161,-0.149131,-0.173728,-0.0571686,0.00730608,0.00730608,0.00730608,0.00730608,0.00730608,0.00730608,0.00730608,0.00730608,0.00730608,-0.409125,0.463673,-0.0186733,0.618647,-0.149131,-0.173728,-0.0571686,0.102851,-0.059143,-0.246761,-0.0938962,-0.289218,0.00574523,0.00730608,-0.523601,12.905,-0.522368,6.14004,-8.0829,-1.47103,7.87151,-4.67292,-0.533144,-0.964389,-1.65038,-7.02115,-5.00193,0.0150644,-0.793185,0.102851,-0.059143,-0.246761,-0.0938962,-0.289218,0.00574523,0,0,0,0,0,0,0,0,0,-0.00180002,-0.00091877,-0.00755259,0.0660612,-0.000679383,0.00173748,-0.00195022,0.0183436,-0.0135439,-0.0832391,-0.0377396,0.00128902
601,0.000344161,-0.0457687,-0.127795,2.49041,0.0104919,0.0104919,0.0104919,0.0104919,0.0104919,0.0104919,0.0104919,0.0104919,0.0104919,0.809322,0.934708,-0.0895081,1.23963,-0.0457687,-0.127795,2.49041,-0.107751,0.0550414,-0.0618134,-0.0713254,0.0052042,0.10626,0.0104919,-5.46472,27.4561,0.386584,-1.36361,-5.80718,-0.211355,0.00447957,-21.6032,0.0876731,-0.862033,0.0243598,0.0277348,2.35344,-0.0581963,-2.52262,-0.107751,0.0550414,-0.0618134,-0.0713254,0.0052042,0.10626,0,0,0,0,0,0,0,0,0,-0.0810634,-0.0215069,0.00281042,0.902128,0.0101019,0.00160584,0.00643719,-0.119725,-0.660334,-0.90486,0.120021,0.00659577
602,0.000344161,-0.0247203,0.0314748,0.052325,0.0915328,0.0915328,0.0915328,0.0915328,0.0915328,0.0915328,0.0915328,0.0915328,0.0915328,-0.303835,0.854257,0.00846724,0.906721,-0.0247203,0.0314748,0.052325,0.0193224,-0.0133056,0.044651,0.00424439,0.00548577,0.00727484,0.0915328,1.19353,2.04488,-0.029903,-0.0719909,-0.561762,0.897013,0.232284,-1.4584,-0.0255535,0.262352,0.119,-0.498818,-0.221836,0.00429297,0.214209,0.0193224,-0.0133056,0.044651,0.00424439,0.00548577,0.00727484,0,0,0,0,0,0,0,0,0,0.000847407,0.00467606,-8.04844e-05,0.176164,-0.000541108,-0.000351601,-0.00149475,-0.0231042,-0.0309988,-0.166747,0.024349,-0.00133037
603,0.000344161,-0.610624,0.324462,2.83217,0.00986328,0.00986328,0.00986328,0.00986328,0.00986328,0.00986328,0.00986328,0.00986328,0.00986328,0.990137,0.893001,-0.0485182,1.33423,-0.610624,0.324462,2.83217,0.0332672,-0.0726248,0.0104065,0.32818,0.194467,0.116513,0.00986328,0.00303285,0.494014,0.0132809,-2.25932,-0.113595,-1.08779,9.64412,0.230205,0.191452,-2.70182,0.431354,-2.93811,4.63668,0.413588,-9.53817,0.0332672,-0.0726248,0.0104065,0.32818,0.194467,0.116513,0,0,0,0,0,0,0,0,0,-0.045285,-0.00107162,0.00277212,0.919894,0.0049966,-0.00336556,0.00134505,-0.118293,-0.831918,-0.930668,0.124551,0.00139739
604,0.000344161,-0.0230194,0.0565006,-0.0429927,0.0892258,0.0892258,0.0892258,0.0892258,0.0892258,0.0892258,0.0892258,0.0892258,0.0892258,-0.61045,-0.28634,0.00956804,0.674338,-0.0230194,0.0565006,-0.0429927,0.0229137,-0.0238579,0.00392866,0.0244256,-0.0344949,-0.0119318,0.0892258,0.168904,-0.415641,-0.12454,-0.639284,0.467243,-0.172253,-2.85235,-0.0285817,0.101486,0.14579,-0.139762,1.81894,0.436994,0.0120547,1.0764,0.0229137,-0.0238579,0.00392866,0.0244256,-0.0344949,-0.0119318,0,0,0,0,0,0,0,0,0,-0.000418827,0.000592337,-0.000867946,0.0140773,-0.000453809,-0.00061603,0.000262806,-0.00890333,-0.000868008,-0.0157605,0.00716076,-0.000366138
605,0.000344161,-0.139879,-0.0573621,0.0616653,0.0486265,0.0486265,0.0486265,0.0486265,0.0486265,0.0486265,0.0486265,0.0486265,0.0486265,-0.36228,0.584793,0.0513735,0.689832,-0.139879,-0.0573621,0.0616653,0.0204731,-0.00450709,0.0537195,0.0377001,0.0390618,0.015795,0.0486265,4.67338,-0.814494,1.59532,6.71976,-8.32929,-0.602658,-11.8343,9.28367,0.280345,-12.5398,-0.393924,11.6088,5.87742,0.0208459,0.163859,0.0204731,-0.00450709,0.0537195,0.0377001,0.0390618,0.015795,0,0,0,0,0,0,0,0,0,0.005512,0.017644,0.0143214,0.120826,0.000644049,0.00158668,-0.00423501,0.0207102,-0.022445,-0.126315,-0.0242588,-0.00564203
606,0.000344161,-0.889612,0.79217,36.744,0.000814443,0.000814443,0.000814443,0.000814443,0.000814443,0.000814443,0.000814443,0.000814443,0.000814443,0.873769,0.937098,0.0991856,1.28509,-0.889612,0.79217,36.744,0.601103,-0.221277,-0.0675964,0.30778,0.0606852,0.0977286,0.000814443,3.43793,-23.6814,-0.201027,1.86212,3.80908,-0.0118879,0.0530323,20.7619,-0.24649,2.71018,0.00258224,-0.00470448,-5.36447,0.0590776,-36.7923,0.601103,-0.221277,-0.0675964,0.30778,0.0606852,0.0977286,0,0,0,0,0,0,0,0,0,0.0894108,0.0152831,-0.00261946,0.916998,-0.0125659,-0.00160357,-0.00460562,-0.12099,-0.718824,-0.917793,0.121623,-0.00412804
607,0.000344161,0.116394,-0.0372086,1.088,0.0328498,0.0328498,0.0328498,0.0328498,0.0328498,0.0328498,0.0328498,0.0328498,0.0328498,0.91545,-0.348613,0.0671502,0.98188,0.116394,-0.0372086,1.088,0.0133252,-0.100723,-0.0198135,0.207649,0.081708,0.0824689,0.0328498,1.10033,-13.5923,1.55991,-8.75567,-0.718151,-0.510212,-2.06389,14.194,-2.47553,-6.77844,-0.638382,0.530026,15.5713,0.200411,0.445865,0.0133252,-0.100723,-0.0198135,0.207649,0.081708,0.0824689,0,0,0,0,0,0,0,0,0,0.065196,0.00657368,0.011125,0.984218,0.00401001,0.00346689,-0.010334,0.0793854,-0.820713,-0.989518,-0.0849521,0.00241979
608,0.000344161,-0.0988598,0.0842927,0.191225,0.0453715,0.0453715,0.0453715,0.0453715,0.0453715,0.0453715,0.0453715,0.0453715,0.0453715,0.080351,-0.954629,0.0439312,0.959011,-0.0988598,0.0842927,0.191225,0.0196089,-0.012477,-0.096138,0.0311097,-0.00821877,0.042407,0.0453715,9.2751,2.02872,0.391108,0.29757,7.14769,0.856926,-3.13324,-9.07755,0.0277767,1.09047,0.0862095,2.52954,-1.47233,0.0260435,0.412476,0.0196089,-0.012477,-0.096138,0.0311097,-0.00821877,0.042407,0,0,0,0,0,0,0,0,0,0.0189831,0.035602,-0.000102232,0.444916,0.00261118,0.00388855,-0.0105772,0.0750579,-0.138425,-0.437308,-0.074278,-0.0105293
609,0.000344161,-0.495304,0.074141,3.04256,0.0072297,0.0072297,0.0072297,0.0072297,0.0072297,0.0072297,0.0072297,0.0072297,0.0072297,0.744504,0.644192,0.0927703,0.988876,-0.495304,0.074141,3.04256,0.123203,0.255453,-0.0416794,-0.00916564,0.00545883,0.0995443,0.0072297,6.91795,-25.893,-2.62589,5.98328,6.12143,-0.153667,-0.114547,20.2669,-0.126277,0.791874,0.0643896,-0.117327,-6.8493,0.11216,-2.81069,0.123203,0.255453,-0.0416794,-0.00916564,0.00545883,0.0995443,0,0,0,0,0,0,0,0,0,0.082953,0.0269934,-0.0125761,0.908528,-0.00889585,-0.0111282,-0.00888961,-0.091127,-0.63273,-0.910481,0.0918255,-0.00715388
610,0.000344161,-0.0284963,0.0072937,0.199372,0.0576297,0.0576297,0.0576297,0.0576297,0.0576297,0.0576297,0.0576297,0.0576297,0.0576297,0.266727,0.840622,0.0423703,0.88294,-0.0284963,0.0072937,0.199372,0.0325959,0.0137514,0.0236282,-0.0298221,-0.0139794,0.0152099,0.0576297,8.7146,-6.5204,-0.866697,-0.469107,3.01514,-0.321625,-2.23987,3.53376,0.339415,-3.16403,-0.319004,1.33387,3.62584,0.0529647,0.706631,0.0325959,0.0137514,0.0236282,-0.0298221,-0.0139794,0.0152099,0,0,0,0,0,0,0,0,0,0.0248886,0.0332072,-0.00386031,0.604983,-0.00320801,-0.00466915,-0.00898084,-0.0656137,-0.244791,-0.607963,0.0622839,-0.0101879
611,0.000344161,0.00127286,0.018271,0.19523,0.094829,0.094829,0.094829,0.094829,0.094829,0.094829,0.094829,0.094829,0.094829,0.497025,0.891162,-0.00517103,1.02041,0.00127286,0.018271,0.19523,-0.00258994,-0.0240683,-0.00521851,0.0168107,-0.00327301,0.036245,0.094829,-0.856322,1.40948,0.0792029,-0.00122728,-0.670828,-0.830541,-1.88283,-0.73992,-0.00454962,0.0933527,-0.0546853,0.443651,-0.110396,0.00761105,1.24395,-0.00258994,-0.0240683,-0.00521851,0.0168107,-0.00327301,0.036245,0,0,0,0,0,0,0,0,0,-0.00472995,-0.00336826,0.000443478,0.761974,2.94875e-05,0.000107868,0.000987607,-0.0973125,-0.400132,-0.770332,0.0967329,0.00114558
612,0.000344161,-0.106833,0.0480051,0.569023,0.0229133,0.0229133,0.0229133,0.0229133,0.0229133,0.0229133,0.0229133,0.0229133,0.0229133,0.173558,-0.742011,0.0770867,0.765928,-0.106833,0.0480051,0.569023,0.0559828,-0.0681942,-0.025116,0.0582519,-0.0609055,0.0359316,0.0229133,18.1143,-6.74691,1.53573,12.0388,-2.03359,-0.242798,1.63512,8.88733,0.751866,-5.69655,0.177717,-1.86001,-6.39023,0.0549475,-0.344133,0.0559828,-0.0681942,-0.025116,0.0582519,-0.0609055,0.0359316,0,0,0,0,0,0,0,0,0,0.0407124,0.0688461,0.00600349,0.536539,0.00201047,0.00867184,-0.0179547,0.034449,-0.195487,-0.539218,-0.0332808,-0.0215509
613,0.000344161,0.16374,-0.539944,2.22957,0.018557,0.018557,0.018557,0.018557,0.018557,0.018557,0.018557,0.018557,0.018557,0.981443,-0.373919,-0.00894547,1.0503,0.16374,-0.539944,2.22957,0.131961,-0.0780329,-0.136436,0.0114568,-0.223293,0.17489,0.018557,-0.00108702,-0.714369,0.00118071,3.33666,-0.0240665,-1.06995,7.37659,0.574695,0.594629,1.31766,-2.25455,-0.733042,-4.11438,0.105201,-8.87312,0.131961,-0.0780329,-0.136436,0.0114568,-0.223293,0.17489,0,0,0,0,0,0,0,0,0,-0.00944786,-0.000519148,-0.00238192,0.980096,-0.00177826,0.0016134,0.00185691,0.0756601,-0.883923,-0.99216,-0.100439,0.000226932
614,0.000344161,-0.0570188,-0.00573701,0.279976,0.0713622,0.0713622,0.0713622,0.0713622,0.0713622,0.0713622,0.0713622,0.0713622,0.0713622,0.669134,0.88929,0.0286379,1.11328,-0.0570188,-0.00573701,0.279976,0.0478645,-0.0327994,0.0484314,0.0481028,-0.015317,0.0679961,0.0713622,3.05513,-8.25997,-0.308272,0.499629,2.27546,-1.03884,-1.46361,6.04152,0.0153467,-0.253545,0.0652788,-0.287585,-0.240347,0.0619132,1.47122,0.0478645,-0.0327994,0.0484314,0.0481028,-0.015317,0.0679961,0,0,0,0,0,0,0,0,0,0.0235187,0.0117115,-0.00140422,0.85057,-0.00365099,-0.00200649,-0.00348623,-0.108957,-0.541196,-0.860474,0.109457,-0.00315393
615,0.000344161,0.00551867,-0.0173402,0.146896,0.0708719,0.0708719,0.0708719,0.0708719,0.0708719,0.0708719,0.0708719,0.0708719,0.0708719,0.0838247,0.896373,-0.0291281,0.900755,0.00551867,-0.0173402,0.146896,-0.0244859,-0.0548237,0.0366249,-0.00338042,0.0146751,0.0120227,0.0708719,-6.21925,-1.40602,0.438376,0.472133,-1.61289,0.440108,-3.34237,3.01339,-0.0797385,1.48486,-0.262548,2.58799,-1.93965,-0.0174421,0.607492,-0.0244859,-0.0548237,0.0366249,-0.00338042,0.0146751,0.0120227,0,0,0,0,0,0,0,0,0,-0.0138648,-0.0239122,0.00103786,0.452107,0.00137777,0.00279766,0.00689088,-0.0597642,-0.1448,-0.447339,0.0572855,0.00727938
616,0.000344161,-0.367554,-0.0275466,1.01968,0.00652252,0.00652252,0.00652252,0.00652252,0.00652252,0.00652252,0.00652252,0.00652252,0.00652252,-0.0623742,0.993477,0.0732365,0.998124,-0.367554,-0.0275466,1.01968,0.0145693,-0.109632,0.314096,0.0291886,0.00161505,0.0295968,0.00652252,14.3437,11.2167,-0.0808881,-0.0849476,13.2876,0.751954,-0.880953,-24.1368,0.00410987,0.168388,0.0108037,-0.275531,-0.0558937,0.0213914,0.1368,0.0145693,-0.109632,0.314096,0.0291886,0.00161505,0.0295968,0,0,0,0,0,0,0,0,0,0.0239558,0.0551268,0.00541866,0.330315,-0.00535422,-0.00732386,-0.016498,-0.0683319,-0.0832738,-0.319654,0.068456,-0.0164095
617,0.000344161,0.0894222,-0.0383008,0.0569149,0.0163154,0.0163154,0.0163154,0.0163154,0.0163154,0.0163154,0.0163154,0.0163154,0.0163154,-0.38094,-0.927672,-0.0836846,1.00633,0.0894222,-0.0383008,0.0569149,0.140684,-0.0243073,-0.0366631,-0.0500895,-0.0107155,-0.0351028,0.0163154,-10.8375,-19.2916,-0.536488,-0.561912,-2.28394,0.382205,0.0458652,21.4861,0.0613145,1.62013,-0.0198096,-0.178251,-1.01991,-0.00954926,0.075471,0.140684,-0.0243073,-0.0366631,-0.0500895,-0.0107155,-0.0351028,0,0,0,0,0,0,0,0,0,-0.0116366,-0.041103,-0.000412569,0.125993,-0.0031789,-0.00519539,0.0124372,0.0326841,-0.0178236,-0.122537,-0.0329893,0.0121578
618,0.000344161,0.197788,0.0207367,0.0154558,0.0169173,0.0169173,0.0169173,0.0169173,0.0169173,0.0169173,0.0169173,0.0169173,0.0169173,-0.466952,-0.793018,-0.0830827,0.924026,0.197788,0.0207367,0.0154558,0.0747416,-0.010445,-0.00192356,-0.107701,0.0241284,0.00794482,0.0169173,-8.88361,-16.9839,-0.141031,1.41071,6.32996,0.218758,0.0534139,10.4561,0.107972,0.86193,-0.0430851,-0.371227,-2.29338,-0.00631997,0.302357,0.0747416,-0.010445,-0.00192356,-0.107701,0.0241284,0.00794482,0,0,0,0,0,0,0,0,0,-0.00845482,-0.0338825,0.000109576,0.0920581,-0.00133296,-0.00162433,0.0101633,0.0115668,-0.0116278,-0.0898898,-0.0117563,0.01017
